iu_ac,date_debut,date_fin,libelle,iu_nd_aval,libelle_nd_aval,iu_nd_amont,libelle_nd_amont,geo_point_2d_lon,geo_point_2d_lat,geo_shape_type,geo_shape_geometry_coordinates,geo_shape_geometry_type
6096,1997-12-18T02:00:00,2023-01-01T02:00:00,SE_Bagnolet,3160,Bagnolet_bretelle_8-Sortie_Aucha,2827,SE_Bagnolet,2.413901213118491,48.86413465985492,Feature,"[[2.413700832236394, 48.86292971416997], [2.4139695911611128, 48.86404706659362], [2.4139486721403753, 48.86535650081793]]",LineString
5473,1996-11-07T02:00:00,2023-01-01T02:00:00,Chapelle_bretelle_2,3561,Chapelle_bretelle_2,3187,Chapelle_bretelle_2-bretelle_10,2.360500823546537,48.90133792414601,Feature,"[[2.361783363524973, 48.90129936265905], [2.3608247281609, 48.90126161443356], [2.3602986428527784, 48.90127104537323], [2.359846161961046, 48.90133389997712], [2.3596157709967693, 48.90145097308917], [2.3593156211980726, 48.90170637376973]]",LineString
1109,1996-10-03T04:00:00,2023-01-01T02:00:00,Rd_Point_Pte_Sevres,616,Pte_Sevres_Rd_Point_Ouest,617,Pte_Sevres-PI,2.276936858467277,48.83389274439757,Feature,"[[2.277249678062592, 48.834388937555836], [2.276624038871961, 48.83339655123932]]",LineString
1223,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Pte_de_Sevres,618,Pte_Sevres-Armee_Air,619,Av_Pte_de_Sevres_PI,2.2775887111084803,48.8345854890851,Feature,"[[2.277373680258228, 48.83415307880588], [2.2778037419587323, 48.835017899364324]]",LineString
5183,1996-10-25T04:00:00,2023-01-01T02:00:00,PE_Montrouge,438,SE_Orleans,437,AE_Chatillon,2.319159137440714,48.821379914423424,Feature,"[[2.316414896477265, 48.82199359197011], [2.3219033784041625, 48.820766236876736]]",LineString
5329,1996-10-28T02:00:00,2023-01-01T02:00:00,PE_Vincennes,534,AE_Vincennes,535,SE_Vincennes,2.4145864293213055,48.84672727805843,Feature,"[[2.414200662971035, 48.84475085510515], [2.4149721956715764, 48.848703701011715]]",LineString
5427,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_General_Anselin,2854,AE_Maillot_Bois,2853,AE_RN13,2.2777330938543647,48.87609698912304,Feature,"[[2.2786324858632168, 48.87661040488302], [2.276833701845513, 48.875583573363066]]",LineString
5438,1996-11-05T02:00:00,2023-01-01T02:00:00,PE_Passy,2445,AE_Passy,2446,SE_Passy,2.2624836437073683,48.85936406075848,Feature,"[[2.262979765990723, 48.8598497124705], [2.2625602190889262, 48.859349414275236], [2.2619102136901903, 48.85897007779259]]",LineString
6100,1998-01-19T02:00:00,2023-01-01T02:00:00,Bercy_bretelle_7,2882,Bercy_bretelles_7-10-15,2880,Bercy_bretelle_7-Bretelle_8,2.3889349539481333,48.82762752553208,Feature,"[[2.387896448429662, 48.82840753867359], [2.3884501706508114, 48.827947186487314], [2.3891755807625983, 48.827460367741175], [2.38999553569207, 48.82687594126858]]",LineString
983,1996-10-03T04:00:00,2023-01-01T02:00:00,Bercy_bretelle_6,500,Bd_Poniatowski-Echangeur_Bercy,2883,Bercy_bretelle_4b-Giratoire,2.3912901320894826,48.82871195639329,Feature,"[[2.392230997906132, 48.82804799721878], [2.391765497700689, 48.82840783412277], [2.391236832327937, 48.82870296172123], [2.390768836791387, 48.829092227267815], [2.3903537330866493, 48.82938330652094]]",LineString
4611,1996-10-16T04:00:00,2023-01-01T02:00:00,AE_Auteuil_bretelle_9,3609,AE_Auteuil-1,2435,Pl_Pte_d'Auteuil,2.255880366440639,48.847215934155976,Feature,"[[2.257166599406568, 48.84788121051261], [2.2564823111255077, 48.84709321450047], [2.2557299955656647, 48.846966150624205], [2.2548862476060845, 48.847181199020234], [2.254576734401656, 48.847211909040965], [2.2543832011150764, 48.8471168449389]]",LineString
6106,1998-01-19T02:00:00,2023-01-01T02:00:00,Bercy_bretelle_13,976,Bercy_bretelle_1b-Bretelle_13,2865,A4W,2.3904674197271607,48.82695999292915,Feature,"[[2.392472238153124, 48.82564016646078], [2.388462601301197, 48.828279819397515]]",LineString
6111,1998-01-19T02:00:00,2023-01-01T02:00:00,Bercy_bretelle_12,2884,Bercy_bretelle_12-bretelle_17,3168,Bercy_bretelle_12-bretelle_14,2.3915950712525644,48.827800374700466,Feature,"[[2.3919516370207585, 48.827100088191926], [2.392053921009357, 48.8273372327707], [2.3920626120870696, 48.82765141825177], [2.3918933227786208, 48.82786270115392], [2.3916013057587424, 48.82799992589323], [2.391229726314684, 48.82807146862119], [2.390942691125589, 48.82804552630503], [2.3907055294060124, 48.827983125086476]]",LineString
1230,1996-10-03T04:00:00,2023-01-01T02:00:00,Souterrain_Citroen,3211,Balard_Sortie_Citroen-S.Mercier,661,Sout_Citroen_2,2.2758688002695298,48.844462865905804,Feature,"[[2.274863932592946, 48.843418683504815], [2.2762772076993776, 48.84502187637755], [2.2766724994836687, 48.84512862970236], [2.277060476118625, 48.84516952175999]]",LineString
1184,1996-10-03T04:00:00,2023-01-01T02:00:00,AE_Vanves,3611,AE_Vanves-1,651,Av_Pte_de_Vanves-Acces_PE,2.3048981189609825,48.82447431337218,Feature,"[[2.3040797871846808, 48.824592383842386], [2.3046705791945206, 48.82453767546904], [2.305709219450554, 48.82430971807824]]",LineString
786,1996-10-03T04:00:00,2023-01-01T02:00:00,Gentilly_vers_A6A_bretelle_1,3153,A6A_Y,3154,Gentilly_bretelles_1_11_16,2.337735703308195,48.81572571901738,Feature,"[[2.341088587506089, 48.81677717533742], [2.337936288809514, 48.816935528626004], [2.337656377466527, 48.81691628748005], [2.337251218090282, 48.816776616434275], [2.3370315500828567, 48.81661338346433], [2.336906626260513, 48.816303698045665], [2.3367888375625476, 48.81591925909894], [2.33665328924941, 48.815486856058996], [2.3363875295996426, 48.81478000185439], [2.336197711457648, 48.81416094366276], [2.3361831449336115, 48.81363955109677], [2.336216348721912, 48.81322421847888], [2.3362497805689557, 48.81295676431206], [2.336341494495659, 48.812574970636696]]",LineString
